52,12926;23,77031
52,12928;23,77032
52,12928;23,77032
52,12930;23,77033
52,12933;23,77034
52,12933;23,77034
52,12936;23,77035
52,12936;23,77035
52,12938;23,77035
52,12941;23,77035
52,12941;23,77035
52,12943;23,77035
52,12943;23,77035
52,12947;23,77034
52,12947;23,77034
52,12949;23,77033
52,12952;23,77032
52,12952;23,77032
52,12954;23,77031
52,12954;23,77031
52,12957;23,77030
52,12957;23,77030
52,12959;23,77030
52,12961;23,77029
52,12961;23,77029
52,12964;23,77027
52,12964;23,77027
52,12965;23,77027
52,12968;23,77026
52,12968;23,77026
52,12971;23,77026
52,12971;23,77026
52,12974;23,77026
52,12974;23,77026
52,12975;23,77026
52,12978;23,77027
52,12978;23,77027
52,12981;23,77028
52,12981;23,77028
52,12982;23,77028
52,12985;23,77030
52,12985;23,77030
52,12987;23,77032
52,12987;23,77032
52,12990;23,77034
52,12991;23,77035
52,12991;23,77035
52,12993;23,77038
52,12993;23,77038
52,12993;23,77040
52,12995;23,77043
52,12995;23,77043
52,12996;23,77046
52,12996;23,77046
52,12997;23,77048
52,12998;23,77051
52,12998;23,77051
52,12999;23,77055
52,12999;23,77055
52,12999;23,77058
52,12999;23,77058
52,12999;23,77060
52,12999;23,77064
52,12999;23,77064
52,12999;23,77068
52,12999;23,77068
52,12999;23,77070
52,12998;23,77074
52,12998;23,77074
52,12997;23,77078
52,12997;23,77078
52,12997;23,77080
52,12996;23,77082
52,12996;23,77082
52,12995;23,77085
52,12995;23,77085
52,12993;23,77089
52,12993;23,77089
52,12992;23,77090
52,12990;23,77093
52,12990;23,77093
52,12989;23,77096
52,12989;23,77096
52,12988;23,77097
52,12985;23,77099
52,12985;23,77099
52,12983;23,77101
52,12983;23,77101
52,12983;23,77101
52,12983;23,77101
52,12983;23,77101
52,12983;23,77101
52,12983;23,77101
52,12983;23,77101
52,12977;23,77109
52,12977;23,77109
52,12975;23,77112
52,12975;23,77112
52,12975;23,77114
52,12974;23,77117
52,12974;23,77117
52,12973;23,77119
52,12973;23,77119
52,12972;23,77122
52,12972;23,77122
52,12972;23,77123
52,12972;23,77126
52,12972;23,77126
52,12972;23,77128
52,12972;23,77128
52,12972;23,77129
52,12973;23,77131
52,12973;23,77131
52,12973;23,77132
52,12973;23,77132
52,12974;23,77133
52,12974;23,77133
52,12974;23,77133
52,12974;23,77134
52,12974;23,77134
52,12975;23,77135
52,12975;23,77135
52,12975;23,77135
52,12976;23,77135
52,12976;23,77135
52,12976;23,77136
52,12976;23,77136
52,12976;23,77136
52,12977;23,77136
52,12977;23,77136
52,12977;23,77137
52,12977;23,77137
52,12977;23,77137
52,12977;23,77137
52,12977;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77138
52,12978;23,77138
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
52,12978;23,77137
